Month,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName,Year
7,100,299304,LARO,Lake Roosevelt NRA,2010
8,100,271372,LARO,Lake Roosevelt NRA,2010
9,100,123847,LARO,Lake Roosevelt NRA,2010
10,100,62943,LARO,Lake Roosevelt NRA,2010
11,100,43416,LARO,Lake Roosevelt NRA,2010
12,100,29130,LARO,Lake Roosevelt NRA,2010
1,100,41835,LARO,Lake Roosevelt NRA,2011
2,100,63537,LARO,Lake Roosevelt NRA,2011
3,100,86113,LARO,Lake Roosevelt NRA,2011
4,100,85326,LARO,Lake Roosevelt NRA,2011
5,100,72203,LARO,Lake Roosevelt NRA,2011
6,100,193140,LARO,Lake Roosevelt NRA,2011
7,100,343898,LARO,Lake Roosevelt NRA,2011
8,100,352735,LARO,Lake Roosevelt NRA,2011
9,100,158509,LARO,Lake Roosevelt NRA,2011
10,100,51178,LARO,Lake Roosevelt NRA,2011
11,100,39648,LARO,Lake Roosevelt NRA,2011
12,100,35352,LARO,Lake Roosevelt NRA,2011
1,100,9919,LARO,Lake Roosevelt NRA,2012
2,100,35090,LARO,Lake Roosevelt NRA,2012
3,100,43082,LARO,Lake Roosevelt NRA,2012
4,100,76877,LARO,Lake Roosevelt NRA,2012
5,100,121612,LARO,Lake Roosevelt NRA,2012
6,100,195832,LARO,Lake Roosevelt NRA,2012
7,100,411969,LARO,Lake Roosevelt NRA,2012
8,100,321027,LARO,Lake Roosevelt NRA,2012
9,100,190408,LARO,Lake Roosevelt NRA,2012
10,100,157995,LARO,Lake Roosevelt NRA,2012
11,100,116341,LARO,Lake Roosevelt NRA,2012
12,100,101820,LARO,Lake Roosevelt NRA,2012
1,100,26615,LARO,Lake Roosevelt NRA,2013
2,100,44594,LARO,Lake Roosevelt NRA,2013
3,100,78636,LARO,Lake Roosevelt NRA,2013
4,100,110923,LARO,Lake Roosevelt NRA,2013
5,100,110015,LARO,Lake Roosevelt NRA,2013
6,100,157004,LARO,Lake Roosevelt NRA,2013
7,100,288339,LARO,Lake Roosevelt NRA,2013
8,100,230418,LARO,Lake Roosevelt NRA,2013
9,100,108271,LARO,Lake Roosevelt NRA,2013
10,100,44113,LARO,Lake Roosevelt NRA,2013
11,100,30579,LARO,Lake Roosevelt NRA,2013
12,100,24902,LARO,Lake Roosevelt NRA,2013
1,100,30324,LARO,Lake Roosevelt NRA,2014
2,100,31840,LARO,Lake Roosevelt NRA,2014
3,100,47293,LARO,Lake Roosevelt NRA,2014
4,100,68127,LARO,Lake Roosevelt NRA,2014
5,100,83093,LARO,Lake Roosevelt NRA,2014
6,100,156628,LARO,Lake Roosevelt NRA,2014
7,100,275673,LARO,Lake Roosevelt NRA,2014
8,100,238501,LARO,Lake Roosevelt NRA,2014
9,100,115238,LARO,Lake Roosevelt NRA,2014
10,100,80331,LARO,Lake Roosevelt NRA,2014
11,100,23736,LARO,Lake Roosevelt NRA,2014
12,100,30114,LARO,Lake Roosevelt NRA,2014
1,100,20370,LARO,Lake Roosevelt NRA,2015
2,100,48963,LARO,Lake Roosevelt NRA,2015
3,100,40341,LARO,Lake Roosevelt NRA,2015
4,100,87496,LARO,Lake Roosevelt NRA,2015
5,100,73263,LARO,Lake Roosevelt NRA,2015
6,100,216089,LARO,Lake Roosevelt NRA,2015
7,100,241751,LARO,Lake Roosevelt NRA,2015
8,100,205715,LARO,Lake Roosevelt NRA,2015
9,100,109563,LARO,Lake Roosevelt NRA,2015
10,100,66223,LARO,Lake Roosevelt NRA,2015
11,100,36948,LARO,Lake Roosevelt NRA,2015
12,100,24121,LARO,Lake Roosevelt NRA,2015
1,100,36521,LARO,Lake Roosevelt NRA,2016
2,100,66733,LARO,Lake Roosevelt NRA,2016
3,100,79742,LARO,Lake Roosevelt NRA,2016
4,100,71151,LARO,Lake Roosevelt NRA,2016
5,100,73443,LARO,Lake Roosevelt NRA,2016
6,100,192804,LARO,Lake Roosevelt NRA,2016
7,100,252936,LARO,Lake Roosevelt NRA,2016
8,100,212975,LARO,Lake Roosevelt NRA,2016
9,100,118129,LARO,Lake Roosevelt NRA,2016
10,100,72556,LARO,Lake Roosevelt NRA,2016
11,100,51954,LARO,Lake Roosevelt NRA,2016
12,100,24627,LARO,Lake Roosevelt NRA,2016
1,100,26437,LARO,Lake Roosevelt NRA,2017
2,100,45644,LARO,Lake Roosevelt NRA,2017
3,100,68412,LARO,Lake Roosevelt NRA,2017
4,100,67057,LARO,Lake Roosevelt NRA,2017
5,100,90101,LARO,Lake Roosevelt NRA,2017
6,100,204325,LARO,Lake Roosevelt NRA,2017
7,100,341806,LARO,Lake Roosevelt NRA,2017
8,100,223103,LARO,Lake Roosevelt NRA,2017
9,100,110288,LARO,Lake Roosevelt NRA,2017
10,100,55690,LARO,Lake Roosevelt NRA,2017
11,100,35600,LARO,Lake Roosevelt NRA,2017
12,100,35940,LARO,Lake Roosevelt NRA,2017
1,100,54343,LARO,Lake Roosevelt NRA,2018
2,100,54039,LARO,Lake Roosevelt NRA,2018
3,100,61969,LARO,Lake Roosevelt NRA,2018
4,100,71616,LARO,Lake Roosevelt NRA,2018
5,100,120220,LARO,Lake Roosevelt NRA,2018
6,100,167479,LARO,Lake Roosevelt NRA,2018
7,100,297695,LARO,Lake Roosevelt NRA,2018
8,100,225850,LARO,Lake Roosevelt NRA,2018
9,100,119404,LARO,Lake Roosevelt NRA,2018
10,100,52761,LARO,Lake Roosevelt NRA,2018
11,100,26938,LARO,Lake Roosevelt NRA,2018
12,100,24408,LARO,Lake Roosevelt NRA,2018
1,100,48961,LARO,Lake Roosevelt NRA,2019
2,100,48392,LARO,Lake Roosevelt NRA,2019
3,100,57391,LARO,Lake Roosevelt NRA,2019
4,100,69489,LARO,Lake Roosevelt NRA,2019
5,100,72258,LARO,Lake Roosevelt NRA,2019
6,100,204170,LARO,Lake Roosevelt NRA,2019
7,100,293703,LARO,Lake Roosevelt NRA,2019
8,100,280100,LARO,Lake Roosevelt NRA,2019
9,100,93586,LARO,Lake Roosevelt NRA,2019
10,100,78402,LARO,Lake Roosevelt NRA,2019
11,100,49674,LARO,Lake Roosevelt NRA,2019
12,100,62692,LARO,Lake Roosevelt NRA,2019
1,100,41233,LARO,Lake Roosevelt NRA,2020
2,100,63253,LARO,Lake Roosevelt NRA,2020
3,100,101237,LARO,Lake Roosevelt NRA,2020
4,100,78920,LARO,Lake Roosevelt NRA,2020
5,100,102590,LARO,Lake Roosevelt NRA,2020
6,100,290958,LARO,Lake Roosevelt NRA,2020
7,100,253747,LARO,Lake Roosevelt NRA,2020
8,100,256678,LARO,Lake Roosevelt NRA,2020
9,100,134576,LARO,Lake Roosevelt NRA,2020
10,100,82377,LARO,Lake Roosevelt NRA,2020
11,100,59911,LARO,Lake Roosevelt NRA,2020
12,100,53923,LARO,Lake Roosevelt NRA,2020
1,100,51159,LARO,Lake Roosevelt NRA,2021
2,100,62753,LARO,Lake Roosevelt NRA,2021
3,100,84387,LARO,Lake Roosevelt NRA,2021
4,100,114403,LARO,Lake Roosevelt NRA,2021
5,100,93230,LARO,Lake Roosevelt NRA,2021
6,100,215480,LARO,Lake Roosevelt NRA,2021
7,100,271993,LARO,Lake Roosevelt NRA,2021
8,100,204439,LARO,Lake Roosevelt NRA,2021
9,100,118013,LARO,Lake Roosevelt NRA,2021
10,100,54228,LARO,Lake Roosevelt NRA,2021
11,100,38528,LARO,Lake Roosevelt NRA,2021
12,100,28016,LARO,Lake Roosevelt NRA,2021
1,100,38870,LARO,Lake Roosevelt NRA,2022
2,100,53205,LARO,Lake Roosevelt NRA,2022
3,100,65326,LARO,Lake Roosevelt NRA,2022
4,100,92383,LARO,Lake Roosevelt NRA,2022
5,100,66934,LARO,Lake Roosevelt NRA,2022
6,100,155914,LARO,Lake Roosevelt NRA,2022
7,100,251010,LARO,Lake Roosevelt NRA,2022
8,100,207235,LARO,Lake Roosevelt NRA,2022
9,100,91801,LARO,Lake Roosevelt NRA,2022
10,100,56218,LARO,Lake Roosevelt NRA,2022
11,100,31443,LARO,Lake Roosevelt NRA,2022
12,100,18386,LARO,Lake Roosevelt NRA,2022
1,100,28539,LARO,Lake Roosevelt NRA,2023
2,100,42175,LARO,Lake Roosevelt NRA,2023
3,100,53620,LARO,Lake Roosevelt NRA,2023
4,100,66186,LARO,Lake Roosevelt NRA,2023
5,100,98767,LARO,Lake Roosevelt NRA,2023
6,100,176415,LARO,Lake Roosevelt NRA,2023
7,100,216044,LARO,Lake Roosevelt NRA,2023
8,100,202752,LARO,Lake Roosevelt NRA,2023
9,100,125436,LARO,Lake Roosevelt NRA,2023
10,100,68783,LARO,Lake Roosevelt NRA,2023
11,100,30592,LARO,Lake Roosevelt NRA,2023
12,100,31051,LARO,Lake Roosevelt NRA,2023
1,100,32244,LARO,Lake Roosevelt NRA,2024
2,100,48804,LARO,Lake Roosevelt NRA,2024
3,100,58183,LARO,Lake Roosevelt NRA,2024
4,100,64687,LARO,Lake Roosevelt NRA,2024
5,100,74493,LARO,Lake Roosevelt NRA,2024
6,100,162342,LARO,Lake Roosevelt NRA,2024
1,0,1337,MORA,Mount Rainier NP,2007
2,0,663,MORA,Mount Rainier NP,2007
3,0,1306,MORA,Mount Rainier NP,2007
4,0,5582,MORA,Mount Rainier NP,2007
5,12340,60261,MORA,Mount Rainier NP,2007
6,96446,173843,MORA,Mount Rainier NP,2007
7,114870,231630,MORA,Mount Rainier NP,2007
8,125540,243245,MORA,Mount Rainier NP,2007
9,60624,171254,MORA,Mount Rainier NP,2007
10,77112,76561,MORA,Mount Rainier NP,2007
11,33251,59111,MORA,Mount Rainier NP,2007
12,0,22892,MORA,Mount Rainier NP,2007
1,0,21814,MORA,Mount Rainier NP,2008
2,0,20309,MORA,Mount Rainier NP,2008
3,0,21118,MORA,Mount Rainier NP,2008
4,0,22166,MORA,Mount Rainier NP,2008
5,17332,62793,MORA,Mount Rainier NP,2008
6,102462,176513,MORA,Mount Rainier NP,2008
7,123927,240097,MORA,Mount Rainier NP,2008
8,135111,267285,MORA,Mount Rainier NP,2008
9,69446,182021,MORA,Mount Rainier NP,2008
10,80421,77884,MORA,Mount Rainier NP,2008
11,43988,57298,MORA,Mount Rainier NP,2008
12,124,13929,MORA,Mount Rainier NP,2008
1,0,14766,MORA,Mount Rainier NP,2009
2,0,17919,MORA,Mount Rainier NP,2009
3,0,13917,MORA,Mount Rainier NP,2009
4,0,22254,MORA,Mount Rainier NP,2009
5,25590,66161,MORA,Mount Rainier NP,2009
6,102909,184078,MORA,Mount Rainier NP,2009
7,135354,269951,MORA,Mount Rainier NP,2009
8,134057,267980,MORA,Mount Rainier NP,2009
9,70946,175431,MORA,Mount Rainier NP,2009
10,68674,65988,MORA,Mount Rainier NP,2009
11,11970,29473,MORA,Mount Rainier NP,2009
12,0,23736,MORA,Mount Rainier NP,2009
1,0,25416,MORA,Mount Rainier NP,2010
2,0,27854,MORA,Mount Rainier NP,2010
3,0,26409,MORA,Mount Rainier NP,2010
4,294,23661,MORA,Mount Rainier NP,2010
5,32577,56037,MORA,Mount Rainier NP,2010
6,79473,186060,MORA,Mount Rainier NP,2010
7,134174,276729,MORA,Mount Rainier NP,2010
8,149481,287090,MORA,Mount Rainier NP,2010
9,58026,160833,MORA,Mount Rainier NP,2010
10,68404,66114,MORA,Mount Rainier NP,2010
11,17734,35042,MORA,Mount Rainier NP,2010
12,0,20509,MORA,Mount Rainier NP,2010
1,0,21157,MORA,Mount Rainier NP,2011
2,0,20023,MORA,Mount Rainier NP,2011
3,0,17283,MORA,Mount Rainier NP,2011
4,0,20049,MORA,Mount Rainier NP,2011
5,7854,39096,MORA,Mount Rainier NP,2011
6,19599,90181,MORA,Mount Rainier NP,2011
7,122844,243791,MORA,Mount Rainier NP,2011
8,142097,272128,MORA,Mount Rainier NP,2011
9,80735,196242,MORA,Mount Rainier NP,2011
10,70056,66499,MORA,Mount Rainier NP,2011
11,14196,31614,MORA,Mount Rainier NP,2011
12,0,20166,MORA,Mount Rainier NP,2011
1,0,14361,MORA,Mount Rainier NP,2012
2,0,16894,MORA,Mount Rainier NP,2012
3,0,15977,MORA,Mount Rainier NP,2012
4,0,25320,MORA,Mount Rainier NP,2012
5,42122,62732,MORA,Mount Rainier NP,2012
6,46575,109205,MORA,Mount Rainier NP,2012
7,121232,240018,MORA,Mount Rainier NP,2012
8,140228,275146,MORA,Mount Rainier NP,2012
9,68785,185340,MORA,Mount Rainier NP,2012
10,62818,59049,MORA,Mount Rainier NP,2012
11,14322,28224,MORA,Mount Rainier NP,2012
12,0,16912,MORA,Mount Rainier NP,2012
1,0,21735,MORA,Mount Rainier NP,2013
2,0,16937,MORA,Mount Rainier NP,2013
3,0,22315,MORA,Mount Rainier NP,2013
4,0,14102,MORA,Mount Rainier NP,2013
5,47046,51227,MORA,Mount Rainier NP,2013
6,81102,178339,MORA,Mount Rainier NP,2013
7,143344,286562,MORA,Mount Rainier NP,2013
8,152800,287340,MORA,Mount Rainier NP,2013
9,64908,154566,MORA,Mount Rainier NP,2013
10,44449,38478,MORA,Mount Rainier NP,2013
11,39708,59344,MORA,Mount Rainier NP,2013
12,0,17607,MORA,Mount Rainier NP,2013
1,0,23824,MORA,Mount Rainier NP,2014
2,0,10641,MORA,Mount Rainier NP,2014
3,0,19935,MORA,Mount Rainier NP,2014
4,0,31295,MORA,Mount Rainier NP,2014
5,29378,55951,MORA,Mount Rainier NP,2014
6,69342,161513,MORA,Mount Rainier NP,2014
7,120717,263948,MORA,Mount Rainier NP,2014
8,165088,320378,MORA,Mount Rainier NP,2014
9,65001,173827,MORA,Mount Rainier NP,2014
10,90444,76384,MORA,Mount Rainier NP,2014
11,71420,111446,MORA,Mount Rainier NP,2014
12,0,15117,MORA,Mount Rainier NP,2014
1,0,28663,MORA,Mount Rainier NP,2015
2,0,18527,MORA,Mount Rainier NP,2015
3,0,30565,MORA,Mount Rainier NP,2015
4,20617,49589,MORA,Mount Rainier NP,2015
5,61914,69225,MORA,Mount Rainier NP,2015
6,75904,160878,MORA,Mount Rainier NP,2015
7,139932,271118,MORA,Mount Rainier NP,2015
8,129276,259670,MORA,Mount Rainier NP,2015
9,75165,179756,MORA,Mount Rainier NP,2015
10,78659,75827,MORA,Mount Rainier NP,2015
11,40064,71663,MORA,Mount Rainier NP,2015
12,0,21750,MORA,Mount Rainier NP,2015
1,0,34786,MORA,Mount Rainier NP,2016
2,0,26655,MORA,Mount Rainier NP,2016
3,0,28799,MORA,Mount Rainier NP,2016
4,0,50395,MORA,Mount Rainier NP,2016
5,50588,93828,MORA,Mount Rainier NP,2016
6,79251,187037,MORA,Mount Rainier NP,2016
7,129364,296922,MORA,Mount Rainier NP,2016
8,143661,313699,MORA,Mount Rainier NP,2016
9,77505,195579,MORA,Mount Rainier NP,2016
10,81748,76232,MORA,Mount Rainier NP,2016
11,0,27114,MORA,Mount Rainier NP,2016
12,0,25867,MORA,Mount Rainier NP,2016
1,0,27204,MORA,Mount Rainier NP,2017
2,0,21557,MORA,Mount Rainier NP,2017
3,0,22768,MORA,Mount Rainier NP,2017
4,0,34679,MORA,Mount Rainier NP,2017
5,54862,97809,MORA,Mount Rainier NP,2017
6,85065,189348,MORA,Mount Rainier NP,2017
7,137284,329618,MORA,Mount Rainier NP,2017
8,152458,323130,MORA,Mount Rainier NP,2017
9,78623,195641,MORA,Mount Rainier NP,2017
10,83931,89520,MORA,Mount Rainier NP,2017
11,38812,58164,MORA,Mount Rainier NP,2017
12,0,26429,MORA,Mount Rainier NP,2017
1,0,23928,MORA,Mount Rainier NP,2018
2,0,18782,MORA,Mount Rainier NP,2018
3,0,29624,MORA,Mount Rainier NP,2018
4,0,29400,MORA,Mount Rainier NP,2018
5,66613,107122,MORA,Mount Rainier NP,2018
6,105598,219842,MORA,Mount Rainier NP,2018
7,165692,349140,MORA,Mount Rainier NP,2018
8,163809,325914,MORA,Mount Rainier NP,2018
9,80402,191730,MORA,Mount Rainier NP,2018
10,98445,108455,MORA,Mount Rainier NP,2018
11,56609,86310,MORA,Mount Rainier NP,2018
12,0,28244,MORA,Mount Rainier NP,2018
1,0,12933,MORA,Mount Rainier NP,2019
2,0,11743,MORA,Mount Rainier NP,2019
3,40,32101,MORA,Mount Rainier NP,2019
4,182,29632,MORA,Mount Rainier NP,2019
5,73988,106136,MORA,Mount Rainier NP,2019
6,101670,219641,MORA,Mount Rainier NP,2019
7,196940,365200,MORA,Mount Rainier NP,2019
8,213399,378305,MORA,Mount Rainier NP,2019
9,86294,184166,MORA,Mount Rainier NP,2019
10,55993,74355,MORA,Mount Rainier NP,2019
11,18391,48248,MORA,Mount Rainier NP,2019
12,0,39161,MORA,Mount Rainier NP,2019
1,0,12164,MORA,Mount Rainier NP,2020
2,0,6783,MORA,Mount Rainier NP,2020
3,0,29088,MORA,Mount Rainier NP,2020
4,0,98,MORA,Mount Rainier NP,2020
5,0,4900,MORA,Mount Rainier NP,2020
6,0,105540,MORA,Mount Rainier NP,2020
7,138759,280106,MORA,Mount Rainier NP,2020
8,170616,345496,MORA,Mount Rainier NP,2020
9,86503,195942,MORA,Mount Rainier NP,2020
10,61926,101916,MORA,Mount Rainier NP,2020
11,0,36523,MORA,Mount Rainier NP,2020
12,0,42198,MORA,Mount Rainier NP,2020
1,0,42161,MORA,Mount Rainier NP,2021
2,0,12078,MORA,Mount Rainier NP,2021
3,0,27045,MORA,Mount Rainier NP,2021
4,0,40511,MORA,Mount Rainier NP,2021
5,13996,84911,MORA,Mount Rainier NP,2021
6,124356,235769,MORA,Mount Rainier NP,2021
7,260967,449446,MORA,Mount Rainier NP,2021
8,197954,362942,MORA,Mount Rainier NP,2021
9,96342,257993,MORA,Mount Rainier NP,2021
10,114139,121019,MORA,Mount Rainier NP,2021
11,0,20735,MORA,Mount Rainier NP,2021
12,0,15453,MORA,Mount Rainier NP,2021
1,0,23623,MORA,Mount Rainier NP,2022
2,0,20785,MORA,Mount Rainier NP,2022
3,0,19466,MORA,Mount Rainier NP,2022
4,0,20282,MORA,Mount Rainier NP,2022
5,11047,62286,MORA,Mount Rainier NP,2022
6,77523,183253,MORA,Mount Rainier NP,2022
7,203997,392691,MORA,Mount Rainier NP,2022
8,218211,415544,MORA,Mount Rainier NP,2022
9,103270,295701,MORA,Mount Rainier NP,2022
10,135144,152168,MORA,Mount Rainier NP,2022
11,0,21823,MORA,Mount Rainier NP,2022
12,0,14773,MORA,Mount Rainier NP,2022
1,0,19286,MORA,Mount Rainier NP,2023
2,0,14213,MORA,Mount Rainier NP,2023
3,0,19105,MORA,Mount Rainier NP,2023
4,0,28369,MORA,Mount Rainier NP,2023
5,35362,96156,MORA,Mount Rainier NP,2023
6,85280,219286,MORA,Mount Rainier NP,2023
7,219658,444968,MORA,Mount Rainier NP,2023
8,198132,400966,MORA,Mount Rainier NP,2023
9,188791,221834,MORA,Mount Rainier NP,2023
10,120411,139558,MORA,Mount Rainier NP,2023
11,1448,45485,MORA,Mount Rainier NP,2023
12,0,25068,MORA,Mount Rainier NP,2023
1,0,17070,MORA,Mount Rainier NP,2024
2,0,22032,MORA,Mount Rainier NP,2024
3,0,29590,MORA,Mount Rainier NP,2024
4,0,26732,MORA,Mount Rainier NP,2024
5,4363,84040,MORA,Mount Rainier NP,2024
6,112712,235000,MORA,Mount Rainier NP,2024
1,577583,486268,NATR,Natchez Trace PKWY,2007
2,558908,447771,NATR,Natchez Trace PKWY,2007
3,584243,498575,NATR,Natchez Trace PKWY,2007
4,577923,505335,NATR,Natchez Trace PKWY,2007
5,619725,403119,NATR,Natchez Trace PKWY,2007
6,624322,491857,NATR,Natchez Trace PKWY,2007
7,643135,524859,NATR,Natchez Trace PKWY,2007
8,627331,474109,NATR,Natchez Trace PKWY,2007
9,627843,503868,NATR,Natchez Trace PKWY,2007
10,540988,512747,NATR,Natchez Trace PKWY,2007
11,605027,479940,NATR,Natchez Trace PKWY,2007
12,661209,449218,NATR,Natchez Trace PKWY,2007
1,577661,475204,NATR,Natchez Trace PKWY,2008
2,581193,461182,NATR,Natchez Trace PKWY,2008
3,632037,475037,NATR,Natchez Trace PKWY,2008
4,621019,488363,NATR,Natchez Trace PKWY,2008
5,759532,475922,NATR,Natchez Trace PKWY,2008
6,766315,491981,NATR,Natchez Trace PKWY,2008
7,632766,514888,NATR,Natchez Trace PKWY,2008
8,769131,478245,NATR,Natchez Trace PKWY,2008
9,568368,450304,NATR,Natchez Trace PKWY,2008
10,674610,517341,NATR,Natchez Trace PKWY,2008
11,726273,468697,NATR,Natchez Trace PKWY,2008
12,846151,450071,NATR,Natchez Trace PKWY,2008
1,715550,481273,NATR,Natchez Trace PKWY,2009
2,763472,450714,NATR,Natchez Trace PKWY,2009
3,808381,477008,NATR,Natchez Trace PKWY,2009
4,791075,508905,NATR,Natchez Trace PKWY,2009
5,775299,490961,NATR,Natchez Trace PKWY,2009
6,820786,526978,NATR,Natchez Trace PKWY,2009
7,839050,544750,NATR,Natchez Trace PKWY,2009
8,805974,490269,NATR,Natchez Trace PKWY,2009
9,783179,498369,NATR,Natchez Trace PKWY,2009
10,692320,524966,NATR,Natchez Trace PKWY,2009
11,757374,480463,NATR,Natchez Trace PKWY,2009
12,880982,459707,NATR,Natchez Trace PKWY,2009
1,714895,385212,NATR,Natchez Trace PKWY,2010
2,758283,423678,NATR,Natchez Trace PKWY,2010
3,810045,508498,NATR,Natchez Trace PKWY,2010
4,585855,528248,NATR,Natchez Trace PKWY,2010
5,582783,515964,NATR,Natchez Trace PKWY,2010
6,583282,519962,NATR,Natchez Trace PKWY,2010
7,540004,555496,NATR,Natchez Trace PKWY,2010
8,696941,510763,NATR,Natchez Trace PKWY,2010
9,720273,517471,NATR,Natchez Trace PKWY,2010
10,612339,501305,NATR,Natchez Trace PKWY,2010
11,670083,479274,NATR,Natchez Trace PKWY,2010
12,806988,465079,NATR,Natchez Trace PKWY,2010
1,713275,479027,NATR,Natchez Trace PKWY,2011
2,772577,458335,NATR,Natchez Trace PKWY,2011
3,595378,492723,NATR,Natchez Trace PKWY,2011
4,774131,515662,NATR,Natchez Trace PKWY,2011
5,742669,500391,NATR,Natchez Trace PKWY,2011
6,769588,502554,NATR,Natchez Trace PKWY,2011
7,793267,568114,NATR,Natchez Trace PKWY,2011
8,806180,482520,NATR,Natchez Trace PKWY,2011
9,685079,470050,NATR,Natchez Trace PKWY,2011
10,567564,489568,NATR,Natchez Trace PKWY,2011
11,711054,403625,NATR,Natchez Trace PKWY,2011
12,829112,402774,NATR,Natchez Trace PKWY,2011
1,673433,430187,NATR,Natchez Trace PKWY,2012
2,744973,435840,NATR,Natchez Trace PKWY,2012
3,806395,423893,NATR,Natchez Trace PKWY,2012
4,711212,493391,NATR,Natchez Trace PKWY,2012
5,691746,473498,NATR,Natchez Trace PKWY,2012
6,703250,501930,NATR,Natchez Trace PKWY,2012
7,480693,534860,NATR,Natchez Trace PKWY,2012
8,526264,476022,NATR,Natchez Trace PKWY,2012
9,514864,465681,NATR,Natchez Trace PKWY,2012
10,442354,506418,NATR,Natchez Trace PKWY,2012
11,300528,426020,NATR,Natchez Trace PKWY,2012
12,816040,392928,NATR,Natchez Trace PKWY,2012
1,664995,443307,NATR,Natchez Trace PKWY,2013
2,716635,422579,NATR,Natchez Trace PKWY,2013
3,746461,349273,NATR,Natchez Trace PKWY,2013
4,747733,512248,NATR,Natchez Trace PKWY,2013
5,719697,535303,NATR,Natchez Trace PKWY,2013
6,730654,563565,NATR,Natchez Trace PKWY,2013
7,740551,587695,NATR,Natchez Trace PKWY,2013
8,726571,533555,NATR,Natchez Trace PKWY,2013
9,694523,534955,NATR,Natchez Trace PKWY,2013
10,604001,546421,NATR,Natchez Trace PKWY,2013
11,759433,505759,NATR,Natchez Trace PKWY,2013
12,896126,478080,NATR,Natchez Trace PKWY,2013
1,724260,466886,NATR,Natchez Trace PKWY,2014
2,769240,422542,NATR,Natchez Trace PKWY,2014
3,806187,493266,NATR,Natchez Trace PKWY,2014
4,751811,513830,NATR,Natchez Trace PKWY,2014
5,773521,490267,NATR,Natchez Trace PKWY,2014
6,780939,519539,NATR,Natchez Trace PKWY,2014
7,795321,550245,NATR,Natchez Trace PKWY,2014
8,780375,496760,NATR,Natchez Trace PKWY,2014
9,992639,488825,NATR,Natchez Trace PKWY,2014
10,839908,523467,NATR,Natchez Trace PKWY,2014
11,758247,461799,NATR,Natchez Trace PKWY,2014
12,828620,419048,NATR,Natchez Trace PKWY,2014
1,726275,470262,NATR,Natchez Trace PKWY,2015
2,728520,414844,NATR,Natchez Trace PKWY,2015
3,585735,484650,NATR,Natchez Trace PKWY,2015
4,568427,509178,NATR,Natchez Trace PKWY,2015
5,569505,486175,NATR,Natchez Trace PKWY,2015
6,578739,516654,NATR,Natchez Trace PKWY,2015
7,583755,542031,NATR,Natchez Trace PKWY,2015
8,582977,492061,NATR,Natchez Trace PKWY,2015
9,576888,476818,NATR,Natchez Trace PKWY,2015
10,492202,518523,NATR,Natchez Trace PKWY,2015
11,518889,459006,NATR,Natchez Trace PKWY,2015
